 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
580,0.032,0,0,0,0,0,268.468,30.690,268.468,30.690,0.509,268.378,30.600,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1491,170,135.000,0.180,1.000,1.000,1.000
581,0.032,0,0,0,0,0,2.970,30.870,2.970,30.870,0.509,2.880,30.780,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,16,171,135.000,0.180,1.000,1.000,1.000
582,0.097,0,0,0,0,0,4.050,30.870,4.050,30.870,1.124,3.780,30.780,0.540,0.180,0.609,0.203,0.000,0.967,0.569,0,0,NaN,NaN,100,0,1,21,171,161.565,0.180,3.000,0.333,1.000
583,0.259,0,0,0,0,0,26.910,31.320,26.910,31.320,2.607,26.640,30.780,0.540,1.080,1.175,0.281,80.173,0.479,1.207,0,0,NaN,NaN,100,0,1,148,177,63.435,0.388,4.185,0.239,0.615
584,0.032,0,0,0,0,0,29.790,30.870,29.790,30.870,0.509,29.700,30.780,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,165,171,135.000,0.180,1.000,1.000,1.000
585,0.032,0,0,0,0,0,16.470,31.050,16.470,31.050,0.509,16.380,30.960,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,91,172,135.000,0.180,1.000,1.000,1.000
586,0.032,0,0,0,0,0,191.248,31.050,191.248,31.050,0.509,191.158,30.960,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1062,172,135.000,0.180,1.000,1.000,1.000
587,0.065,0,0,0,0,0,19.530,31.320,19.530,31.320,0.869,19.440,31.140,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,108,173,116.565,0.180,2.000,0.500,1.000
588,0.389,0,0,0,0,0,188.173,31.560,188.173,31.560,2.546,187.738,31.140,0.900,0.900,0.908,0.545,42.508,0.754,1.050,0,0,NaN,NaN,100,0,1,1044,178,59.036,0.636,1.666,0.600,0.727
589,0.583,0,0,0,0,0,176.429,32.550,176.429,32.550,5.276,176.219,31.320,0.540,2.340,2.046,0.363,92.962,0.263,2.368,0,0,NaN,NaN,100,0,1,979,174,98.746,0.540,5.635,0.177,0.621
590,0.032,0,0,0,0,0,200.068,31.590,200.068,31.590,0.509,199.978,31.500,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1111,175,135.000,0.180,1.000,1.000,1.000
591,0.130,0,0,0,0,0,218.068,31.680,218.068,31.680,1.273,217.798,31.500,0.540,0.360,0.579,0.285,148.283,1.000,0.649,0,0,NaN,NaN,100,0,1,1210,175,146.310,0.360,2.031,0.492,0.800
592,0.032,0,0,0,0,0,29.070,31.770,29.070,31.770,0.509,28.980,31.680,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,161,176,135.000,0.180,1.000,1.000,1.000
593,0.065,0,0,0,0,0,29.430,31.860,29.430,31.860,0.869,29.340,31.680,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,163,176,116.565,0.180,2.000,0.500,1.000
594,0.032,0,0,0,0,0,217.528,31.770,217.528,31.770,0.509,217.438,31.680,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1208,176,135.000,0.180,1.000,1.000,1.000
595,0.162,0,0,0,0,0,6.030,31.986,6.030,31.986,1.993,5.580,31.860,0.900,0.360,0.871,0.237,11.749,0.513,0.969,0,0,NaN,NaN,100,0,1,31,179,21.801,0.349,3.678,0.272,0.667
596,0.032,0,0,0,0,0,198.628,31.950,198.628,31.950,0.509,198.538,31.860,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1103,177,135.000,0.180,1.000,1.000,1.000
597,0.032,0,0,0,0,0,210.148,31.950,210.148,31.950,0.509,210.058,31.860,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1167,177,135.000,0.180,1.000,1.000,1.000
598,0.032,0,0,0,0,0,217.168,31.950,217.168,31.950,0.509,217.078,31.860,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1206,177,135.000,0.180,1.000,1.000,1.000
599,0.032,0,0,0,0,0,231.208,31.950,231.208,31.950,0.509,231.118,31.860,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1284,177,135.000,0.180,1.000,1.000,1.000
600,0.227,0,0,0,0,0,4.976,32.361,4.976,32.361,2.142,4.680,32.040,0.720,0.720,0.735,0.393,46.907,0.621,0.900,0,0,NaN,NaN,100,0,1,26,181,36.870,0.599,1.872,0.534,0.609
601,0.065,0,0,0,0,0,218.428,32.220,218.428,32.220,0.869,218.338,32.040,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,1213,178,116.565,0.180,2.000,0.500,1.000
602,0.065,0,0,0,0,0,110.519,32.580,110.519,32.580,1.018,110.339,32.400,0.360,0.360,0.467,0.177,135.000,0.785,0.509,0,0,NaN,NaN,100,0,1,613,180,135.000,0.255,2.646,0.378,0.667
603,0.032,0,0,0,0,0,114.029,32.490,114.029,32.490,0.509,113.939,32.400,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,633,180,135.000,0.180,1.000,1.000,1.000
604,0.097,0,0,0,0,0,219.148,32.670,219.148,32.670,1.229,219.058,32.400,0.180,0.540,0.609,0.203,90.000,0.809,0.569,0,0,NaN,NaN,100,0,1,1217,180,108.435,0.180,3.000,0.333,1.000
605,0.032,0,0,0,0,0,22.950,32.670,22.950,32.670,0.509,22.860,32.580,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,127,181,135.000,0.180,1.000,1.000,1.000
606,0.032,0,0,0,0,0,26.370,32.850,26.370,32.850,0.509,26.280,32.760,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,146,182,135.000,0.180,1.000,1.000,1.000
607,0.032,0,0,0,0,0,230.848,32.850,230.848,32.850,0.509,230.758,32.760,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1282,182,135.000,0.180,1.000,1.000,1.000
608,0.097,0,0,0,0,0,29.130,33.150,29.130,33.150,1.018,28.980,32.940,0.360,0.360,0.426,0.291,135.000,1.000,0.509,0,0,NaN,NaN,100,0,1,161,183,135.000,0.360,1.464,0.683,0.857
609,0.032,0,0,0,0,0,18.990,33.210,18.990,33.210,0.509,18.900,33.120,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,105,184,135.000,0.180,1.000,1.000,1.000
610,0.032,0,0,0,0,0,127.529,33.210,127.529,33.210,0.509,127.439,33.120,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,708,184,135.000,0.180,1.000,1.000,1.000
611,0.032,0,0,0,0,0,2.790,33.390,2.790,33.390,0.509,2.700,33.300,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,15,185,135.000,0.180,1.000,1.000,1.000
612,0.032,0,0,0,0,0,54.990,33.390,54.990,33.390,0.509,54.900,33.300,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,305,185,135.000,0.180,1.000,1.000,1.000
613,0.032,0,0,0,0,0,91.709,33.390,91.709,33.390,0.509,91.619,33.300,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,509,185,135.000,0.180,1.000,1.000,1.000
614,0.032,0,0,0,0,0,260.908,33.390,260.908,33.390,0.509,260.818,33.300,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1449,185,135.000,0.180,1.000,1.000,1.000
615,0.065,0,0,0,0,0,15.120,33.570,15.120,33.570,0.764,14.940,33.480,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,83,186,153.435,0.180,2.000,0.500,1.000
616,0.032,0,0,0,0,0,26.370,33.570,26.370,33.570,0.509,26.280,33.480,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,146,186,135.000,0.180,1.000,1.000,1.000
617,0.032,0,0,0,0,0,39.690,33.570,39.690,33.570,0.509,39.600,33.480,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,220,186,135.000,0.180,1.000,1.000,1.000
618,0.097,0,0,0,0,0,0.990,33.930,0.990,33.930,1.229,0.900,33.660,0.180,0.540,0.609,0.203,90.000,0.809,0.569,0,0,NaN,NaN,100,0,1,5,187,108.435,0.180,3.000,0.333,1.000
619,0.065,0,0,0,0,0,15.660,33.840,15.660,33.840,1.018,15.480,33.660,0.360,0.360,0.467,0.177,135.000,0.785,0.509,0,0,NaN,NaN,100,0,1,86,187,135.000,0.255,2.646,0.378,0.667
620,0.032,0,0,0,0,0,29.610,33.750,29.610,33.750,0.509,29.520,33.660,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,164,187,135.000,0.180,1.000,1.000,1.000
621,0.389,0,0,0,0,0,37.980,34.560,37.980,34.560,4.942,37.260,33.660,1.620,1.800,1.943,0.255,47.172,0.200,2.422,0,0,NaN,NaN,100,0,1,207,197,48.013,0.491,7.626,0.131,0.436
622,0.065,0,0,0,0,0,177.569,33.840,177.569,33.840,0.869,177.479,33.660,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,986,187,116.565,0.180,2.000,0.500,1.000
623,0.292,0,0,0,0,0,27.470,34.070,27.470,34.070,3.116,26.820,33.840,1.260,0.540,1.171,0.317,15.693,0.377,1.371,0,0,NaN,NaN,100,0,1,149,191,23.199,0.494,3.692,0.271,0.562
624,0.032,0,0,0,0,0,39.510,33.930,39.510,33.930,0.509,39.420,33.840,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,219,188,135.000,0.180,1.000,1.000,1.000
625,0.065,0,0,0,0,0,92.249,34.020,92.249,34.020,0.869,92.159,33.840,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,512,188,116.565,0.180,2.000,0.500,1.000
626,0.032,0,0,0,0,0,5.490,34.290,5.490,34.290,0.509,5.400,34.200,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,30,190,135.000,0.180,1.000,1.000,1.000
627,0.032,0,0,0,0,0,39.150,34.290,39.150,34.290,0.509,39.060,34.200,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,217,190,135.000,0.180,1.000,1.000,1.000
628,0.032,0,0,0,0,0,153.629,34.470,153.629,34.470,0.509,153.539,34.380,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,853,191,135.000,0.180,1.000,1.000,1.000
629,0.032,0,0,0,0,0,6.750,34.650,6.750,34.650,0.509,6.660,34.560,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,37,192,135.000,0.180,1.000,1.000,1.000
630,0.032,0,0,0,0,0,7.290,34.650,7.290,34.650,0.509,7.200,34.560,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,40,192,135.000,0.180,1.000,1.000,1.000
631,0.032,0,0,0,0,0,12.330,34.650,12.330,34.650,0.509,12.240,34.560,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,68,192,135.000,0.180,1.000,1.000,1.000
632,0.032,0,0,0,0,0,28.170,34.650,28.170,34.650,0.509,28.080,34.560,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,156,192,135.000,0.180,1.000,1.000,1.000
633,0.032,0,0,0,0,0,114.749,34.650,114.749,34.650,0.509,114.659,34.560,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,637,192,135.000,0.180,1.000,1.000,1.000
634,0.032,0,0,0,0,0,153.989,34.650,153.989,34.650,0.509,153.899,34.560,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,855,192,135.000,0.180,1.000,1.000,1.000
635,0.032,0,0,0,0,0,260.548,34.650,260.548,34.650,0.509,260.458,34.560,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1447,192,135.000,0.180,1.000,1.000,1.000
636,0.032,0,0,0,0,0,38.790,34.830,38.790,34.830,0.509,38.700,34.740,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,215,193,135.000,0.180,1.000,1.000,1.000
637,0.032,0,0,0,0,0,12.330,35.010,12.330,35.010,0.509,12.240,34.920,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,68,194,135.000,0.180,1.000,1.000,1.000
638,0.130,0,0,0,0,0,27.180,35.280,27.180,35.280,1.738,27.000,34.920,0.360,0.720,0.759,0.217,112.500,0.539,0.805,0,0,NaN,NaN,100,0,1,150,194,116.565,0.322,3.493,0.286,0.667
639,0.032,0,0,0,0,0,29.610,35.010,29.610,35.010,0.509,29.520,34.920,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,164,194,135.000,0.180,1.000,1.000,1.000
640,0.421,0,0,0,0,0,176.586,35.910,176.586,35.910,3.986,176.219,35.100,1.080,1.440,1.357,0.395,127.358,0.333,1.800,0,0,NaN,NaN,100,0,1,979,195,126.870,0.670,3.433,0.291,0.520
641,0.130,0,0,0,0,0,28.350,35.640,28.350,35.640,1.589,28.260,35.280,0.180,0.720,0.812,0.203,90.000,0.645,0.742,0,0,NaN,NaN,100,0,1,157,196,104.036,0.180,4.000,0.250,1.000
642,0.032,0,0,0,0,0,155.609,35.370,155.609,35.370,0.509,155.519,35.280,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,864,196,135.000,0.180,1.000,1.000,1.000
643,0.227,0,0,0,0,0,9.450,36.141,9.450,36.141,2.756,9.180,35.640,0.720,1.080,1.040,0.278,58.725,0.375,1.298,0,0,NaN,NaN,100,0,1,51,204,56.310,0.463,3.746,0.267,0.519
644,0.065,0,0,0,0,0,22.590,35.820,22.590,35.820,0.869,22.500,35.640,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,125,198,116.565,0.180,2.000,0.500,1.000
645,0.097,0,0,0,0,0,37.170,35.910,37.170,35.910,1.229,37.080,35.640,0.180,0.540,0.609,0.203,90.000,0.809,0.569,0,0,NaN,NaN,100,0,1,206,198,108.435,0.180,3.000,0.333,1.000
646,0.130,0,0,0,0,0,112.634,36.000,112.634,36.000,1.738,112.499,35.640,0.360,0.720,0.714,0.231,72.391,0.539,0.805,0,0,NaN,NaN,100,0,1,625,202,63.435,0.342,3.093,0.323,0.667
647,0.032,0,0,0,0,0,117.269,35.730,117.269,35.730,0.509,117.179,35.640,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,651,198,135.000,0.180,1.000,1.000,1.000
648,0.065,0,0,0,0,0,38.250,36.000,38.250,36.000,0.869,38.160,35.820,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,212,199,116.565,0.180,2.000,0.500,1.000
649,0.032,0,0,0,0,0,94.229,35.910,94.229,35.910,0.509,94.139,35.820,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,523,199,135.000,0.180,1.000,1.000,1.000
650,0.065,0,0,0,0,0,27.540,36.360,27.540,36.360,1.018,27.360,36.180,0.360,0.360,0.467,0.177,135.000,0.785,0.509,0,0,NaN,NaN,100,0,1,152,201,135.000,0.255,2.646,0.378,0.667
651,0.065,0,0,0,0,0,154.349,36.360,154.349,36.360,0.869,154.259,36.180,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,857,201,116.565,0.180,2.000,0.500,1.000
652,0.065,0,0,0,0,0,71.279,36.450,71.279,36.450,0.764,71.099,36.360,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,395,202,153.435,0.180,2.000,0.500,1.000
653,0.097,0,0,0,0,0,37.110,36.750,37.110,36.750,1.018,36.900,36.540,0.360,0.360,0.426,0.291,45.000,1.000,0.509,0,0,NaN,NaN,100,0,1,205,205,45.000,0.360,1.464,0.683,0.857
654,0.065,0,0,0,0,0,54.180,36.630,54.180,36.630,0.764,54.000,36.540,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,300,203,153.435,0.180,2.000,0.500,1.000
655,0.065,0,0,0,0,0,70.379,36.630,70.379,36.630,0.764,70.199,36.540,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,390,203,153.435,0.180,2.000,0.500,1.000
656,0.292,0,0,0,0,0,127.409,36.830,127.409,36.830,3.476,126.899,36.540,1.260,0.900,1.064,0.349,31.321,0.303,1.548,0,0,NaN,NaN,100,0,1,705,208,35.538,0.649,3.052,0.328,0.429
657,0.065,0,0,0,0,0,11.250,36.900,11.250,36.900,0.869,11.160,36.720,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,62,204,116.565,0.180,2.000,0.500,1.000
658,0.778,0,0,0,0,0,27.922,38.430,27.922,38.430,6.207,27.720,36.720,0.540,2.880,2.719,0.364,96.925,0.254,2.930,0,0,NaN,NaN,100,0,1,154,204,100.620,0.540,7.465,0.134,0.696
659,0.097,0,0,0,0,0,38.070,36.990,38.070,36.990,1.229,37.980,36.720,0.180,0.540,0.609,0.203,90.000,0.809,0.569,0,0,NaN,NaN,100,0,1,211,204,108.435,0.180,3.000,0.333,1.000
660,0.032,0,0,0,0,0,72.989,36.810,72.989,36.810,0.509,72.899,36.720,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,405,204,135.000,0.180,1.000,1.000,1.000
661,0.065,0,0,0,0,0,120.689,36.900,120.689,36.900,0.869,120.599,36.720,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,670,204,116.565,0.180,2.000,0.500,1.000
662,0.097,0,0,0,0,0,22.050,37.170,22.050,37.170,1.229,21.960,36.900,0.180,0.540,0.609,0.203,90.000,0.809,0.569,0,0,NaN,NaN,100,0,1,122,205,108.435,0.180,3.000,0.333,1.000
663,0.097,0,0,0,0,0,121.229,37.050,121.229,37.050,1.527,120.959,36.900,0.540,0.360,0.440,0.281,0.000,0.524,0.569,0,0,NaN,NaN,100,0,1,672,205,161.565,0.360,1.567,0.638,0.600
664,0.065,0,0,0,0,0,177.569,37.080,177.569,37.080,0.869,177.479,36.900,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,986,205,116.565,0.180,2.000,0.500,1.000
665,0.194,0,0,0,0,0,107.099,37.230,107.099,37.230,1.633,106.739,37.080,0.720,0.360,0.669,0.370,0.000,0.916,0.742,0,0,NaN,NaN,100,0,1,593,206,165.964,0.360,1.809,0.553,0.857
666,0.065,0,0,0,0,0,11.430,37.440,11.430,37.440,0.869,11.340,37.260,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,63,207,116.565,0.180,2.000,0.500,1.000
667,0.065,0,0,0,0,0,176.309,37.440,176.309,37.440,0.869,176.219,37.260,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,979,207,116.565,0.180,2.000,0.500,1.000
668,0.032,0,0,0,0,0,37.170,37.530,37.170,37.530,0.509,37.080,37.440,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,206,208,135.000,0.180,1.000,1.000,1.000
669,0.097,0,0,0,0,0,177.749,37.710,177.749,37.710,1.229,177.659,37.440,0.180,0.540,0.609,0.203,90.000,0.809,0.569,0,0,NaN,NaN,100,0,1,987,208,108.435,0.180,3.000,0.333,1.000
670,0.032,0,0,0,0,0,6.030,37.710,6.030,37.710,0.509,5.940,37.620,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,33,209,135.000,0.180,1.000,1.000,1.000
671,0.032,0,0,0,0,0,6.930,37.710,6.930,37.710,0.509,6.840,37.620,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,38,209,135.000,0.180,1.000,1.000,1.000
672,0.065,0,0,0,0,0,18.540,37.710,18.540,37.710,0.764,18.360,37.620,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,102,209,153.435,0.180,2.000,0.500,1.000
673,0.032,0,0,0,0,0,21.870,37.710,21.870,37.710,0.509,21.780,37.620,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,121,209,135.000,0.180,1.000,1.000,1.000
674,0.162,0,0,0,0,0,29.106,37.962,29.106,37.962,1.738,28.980,37.620,0.360,0.720,0.672,0.307,84.848,0.674,0.742,0,0,NaN,NaN,100,0,1,161,209,104.036,0.360,2.188,0.457,0.769
675,0.032,0,0,0,0,0,37.890,37.710,37.890,37.710,0.509,37.800,37.620,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,210,209,135.000,0.180,1.000,1.000,1.000
676,0.032,0,0,0,0,0,53.910,37.710,53.910,37.710,0.509,53.820,37.620,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,299,209,135.000,0.180,1.000,1.000,1.000
677,0.032,0,0,0,0,0,69.569,37.710,69.569,37.710,0.509,69.479,37.620,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,386,209,135.000,0.180,1.000,1.000,1.000
678,0.032,0,0,0,0,0,126.809,37.710,126.809,37.710,0.509,126.719,37.620,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,704,209,135.000,0.180,1.000,1.000,1.000
679,0.032,0,0,0,0,0,175.049,37.710,175.049,37.710,0.509,174.959,37.620,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,972,209,135.000,0.180,1.000,1.000,1.000
680,0.032,0,0,0,0,0,252.268,37.710,252.268,37.710,0.509,252.178,37.620,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1401,209,135.000,0.180,1.000,1.000,1.000
681,0.065,0,0,0,0,0,175.859,37.890,175.859,37.890,0.764,175.679,37.800,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,976,210,153.435,0.180,2.000,0.500,1.000
682,0.162,0,0,0,0,0,186.173,38.034,186.173,38.034,1.527,185.939,37.800,0.540,0.540,0.690,0.299,45.000,0.873,0.764,0,0,NaN,NaN,100,0,1,1033,213,45.000,0.382,2.308,0.433,0.769
683,0.130,0,0,0,0,0,21.240,38.205,21.240,38.205,1.633,20.880,37.980,0.720,0.360,0.714,0.231,162.391,0.611,0.805,0,0,NaN,NaN,100,0,1,116,211,153.435,0.342,3.093,0.323,0.667
684,0.032,0,0,0,0,0,37.710,38.070,37.710,38.070,0.509,37.620,37.980,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,209,211,135.000,0.180,1.000,1.000,1.000
685,0.032,0,0,0,0,0,69.389,38.070,69.389,38.070,0.509,69.299,37.980,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,385,211,135.000,0.180,1.000,1.000,1.000
686,0.032,0,0,0,0,0,185.309,38.070,185.309,38.070,0.509,185.219,37.980,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1029,211,135.000,0.180,1.000,1.000,1.000
687,0.032,0,0,0,0,0,176.489,38.250,176.489,38.250,0.509,176.399,38.160,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,980,212,135.000,0.180,1.000,1.000,1.000
688,0.194,0,0,0,0,0,178.019,38.610,178.019,38.610,2.098,177.839,38.160,0.360,0.900,0.905,0.274,107.609,0.555,0.969,0,0,NaN,NaN,100,0,1,988,212,111.801,0.360,3.306,0.302,0.750
689,0.227,0,0,0,0,0,80.626,38.970,80.626,38.970,2.967,80.279,38.340,0.540,1.260,1.187,0.243,108.272,0.324,1.371,0,0,NaN,NaN,100,0,1,446,213,113.199,0.398,4.878,0.205,0.560
690,0.032,0,0,0,0,0,110.249,38.430,110.249,38.430,0.509,110.159,38.340,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,612,213,135.000,0.180,1.000,1.000,1.000
691,0.032,0,0,0,0,0,136.169,38.430,136.169,38.430,0.509,136.079,38.340,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,756,213,135.000,0.180,1.000,1.000,1.000
692,0.032,0,0,0,0,0,185.309,38.430,185.309,38.430,0.509,185.219,38.340,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1029,213,135.000,0.180,1.000,1.000,1.000
693,0.065,0,0,0,0,0,135.719,38.610,135.719,38.610,0.764,135.539,38.520,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,753,214,153.435,0.180,2.000,0.500,1.000
694,0.032,0,0,0,0,0,237.148,38.610,237.148,38.610,0.509,237.058,38.520,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1317,214,135.000,0.180,1.000,1.000,1.000
695,0.032,0,0,0,0,0,140.309,38.790,140.309,38.790,0.509,140.219,38.700,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,779,215,135.000,0.180,1.000,1.000,1.000
696,0.065,0,0,0,0,0,9.270,39.060,9.270,39.060,0.869,9.180,38.880,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,51,216,116.565,0.180,2.000,0.500,1.000
697,0.097,0,0,0,0,0,29.130,39.090,29.130,39.090,1.018,28.980,38.880,0.360,0.360,0.426,0.291,135.000,1.000,0.509,0,0,NaN,NaN,100,0,1,161,216,135.000,0.360,1.464,0.683,0.857
698,0.032,0,0,0,0,0,102.869,38.970,102.869,38.970,0.509,102.779,38.880,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,571,216,135.000,0.180,1.000,1.000,1.000
699,0.032,0,0,0,0,0,237.868,39.150,237.868,39.150,0.509,237.778,39.060,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1321,217,135.000,0.180,1.000,1.000,1.000
700,0.486,0,0,0,0,0,29.526,40.158,29.526,40.158,3.327,29.340,39.420,0.540,1.440,1.367,0.453,92.252,0.552,1.451,0,0,NaN,NaN,100,0,1,163,219,97.125,0.540,3.021,0.331,0.811
